code,name,faculty,facultyCode,url
SRY110,"Introduction to Spirituality 110",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/SRY%20110
NTL110,"Introduction to the New Testament 110",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/NTL%20110
NTL111,"Introduction to the New Testament 111",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/NTL%20111
NTL112,"Introduction to the New Testament 112",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/NTL%20112
RSM120,"Introduction to the study of religion 120",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/RSM%20120
RSM121,"Introduction to the study of religion 121",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/RSM%20121
RSM122,"Introduction to the study of religion 122",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/RSM%20122
OTL110,"Introduction to the world of the Old Testament 110",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/OTL%20110
OTL111,"Introduction to the world of the Old Testament 111",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/OTL%20111
OTL112,"Introduction to the world of the Old Testament 112",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/OTL%20112
RSM210,"Introduction, key concepts and topics in missiology 210",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/RSM%20210
NTL220,"Johannine literature 220",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/NTL%20220
NTL221,"Johannine literature 221",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/NTL%20221
NTL222,"Johannine literature 222",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/NTL%20222
RSM211,"Key concepts and topics in missiology 211",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/RSM%20211
RSM212,"Key concepts and topics in missiology 212",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/RSM%20212
CYE212,"Leadership and Community Development 212",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/CYE%20212
OTL412,"Life, text and context 412",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/OTL%20412
SHT313,"Living as Christians 313",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/SHT%20313
SHT314,"Living as Christians 314",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/SHT%20314
SHT315,"Living as Christians 315",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/SHT%20315
RSM310,"Mission in practice 310",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/RSM%20310
RSM311,"Mission in practice 311",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/RSM%20311
RSM312,"Mission in practice 312",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/RSM%20312
RSM422,"Missional ecclesiology in contemporary context 422",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/RSM%20422
OTL120,"Narratives in the Old Testament 120",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/OTL%20120
OTL121,"Narratives in the Old Testament 121",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/OTL%20121
OTL122,"Narratives in the Old Testament 122",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/OTL%20122
OTL210,"Old Testament exegesis and former prophets 210",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/OTL%20210
OTL211,"Old Testament exegesis and former prophets 211",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/OTL%20211
OTL212,"Old Testament exegesis and former prophets 212",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/OTL%20212
NTL310,"Paul 310",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/NTL%20310
NTL311,"Paul 311",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/NTL%20311
NTL312,"Paul 312",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/NTL%20312
REL410,"Philosophy of religion 1 410",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/REL%20410
REL420,"Philosophy of religion 2 420",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/REL%20420
OTL220,"Poetry and apocalypses 220",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/OTL%20220
OTL221,"Poetry and apocalypses 221",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/OTL%20221
OTL222,"Poetry and apocalypses 222",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/OTL%20222
PRT310,"Practical Theology: Discerning and imagining 310",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/PRT%20310
PRT311,"Practical Theology: Discerning and imagining 311",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/PRT%20311
PRT312,"Practical Theology: Discerning and imagining 312",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/PRT%20312
PRT422,"Practical Theology: Integration 422",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/PRT%20422
PRT110,"Practical Theology: Introduction and insertion 110",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/PRT%20110
PRT111,"Practical Theology: Introduction and insertion 111",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/PRT%20111
PRT112,"Practical Theology: Introduction and insertion 112",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/PRT%20112
PRT320,"Practical Theology: Living the faith 320",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/PRT%20320
PRT321,"Practical Theology: Living the faith 321",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/PRT%20321
PRT322,"Practical Theology: Living the faith 322",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/PRT%20322
PRT210,"Practical Theology: Understanding and interpreting I 210",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/PRT%20210
PRT211,"Practical Theology: Understanding and interpreting I 211",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/PRT%20211
PRT212,"Practical Theology: Understanding and interpreting I 212",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/PRT%20212
PRT220,"Practical Theology: Understanding and interpreting II 220",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/PRT%20220
PRT221,"Practical Theology: Understanding and interpreting II 221",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/PRT%20221
PRT222,"Practical Theology: Understanding and interpreting II 222",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/PRT%20222
SRY120,"Religion, scripture and spirituality 120",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/SRY%20120
NTL400,"Research essay: New Testament and related literature 400",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/NTL%20400
OTL400,"Research essay: Old Testament and Hebrew Scriptures 400",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/OTL%20400
PRT400,"Research essay: Practical Theology and Mission Studies 400",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/PRT%20400
REL400,"Research essay: Religion Studies 400",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/REL%20400
SHT400,"Research essay: Systematic and Historical Theology 400",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/SHT%20400
CYE120,"Researching communities 120",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/CYE%20120
CYE222,"Social and missional entrepreneurship 222",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/CYE%20222
OTL310,"The Pentateuch 310",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/OTL%20310
OTL311,"The Pentateuch 311",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/OTL%20311
OTL312,"The Pentateuch 312",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/OTL%20312
OTL320,"The Prophets 320",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/OTL%20320
OTL321,"The Prophets 321",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/OTL%20321
OTL322,"The Prophets 322",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/OTL%20322
RSM220,"Theologies of the South 220",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/RSM%20220
RSM221,"Theologies of the South 221",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/RSM%20221
RSM222,"Theologies of the South 222",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/RSM%20222
SHT223,"Theology in history 223",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/SHT%20223
SHT224,"Theology in history 224",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/SHT%20224
SHT225,"Theology in history 225",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/SHT%20225
REL110,"Theory of religion 110",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/REL%20110
UPO108,"Academic orientation 108",Veterinary Sciences,VET,https://www.up.ac.za/yearbooks/2026/VET-faculty/UG-modules/view/UPO%20108
WMC510,"African wildlife management and conservation 510",Veterinary Sciences,VET,https://www.up.ac.za/yearbooks/2026/VET-faculty/UG-modules/view/WMC%20510
ANV420,"Anaesthesiology 420",Veterinary Sciences,VET,https://www.up.ac.za/yearbooks/2026/VET-faculty/UG-modules/view/ANV%20420
VAP200,"Animal production systems and principles of breeding 200",Veterinary Sciences,VET,https://www.up.ac.za/yearbooks/2026/VET-faculty/UG-modules/view/VAP%20200
CLP410,"Clinical pathology 410",Veterinary Sciences,VET,https://www.up.ac.za/yearbooks/2026/VET-faculty/UG-modules/view/CLP%20410
CVN121,"Clinical veterinary nursing 121",Veterinary Sciences,VET,https://www.up.ac.za/yearbooks/2026/VET-faculty/UG-modules/view/CVN%20121
CVN122,"Clinical veterinary nursing 122",Veterinary Sciences,VET,https://www.up.ac.za/yearbooks/2026/VET-faculty/UG-modules/view/CVN%20122
CVN211,"Clinical veterinary nursing 211",Veterinary Sciences,VET,https://www.up.ac.za/yearbooks/2026/VET-faculty/UG-modules/view/CVN%20211
CVN212,"Clinical veterinary nursing 212",Veterinary Sciences,VET,https://www.up.ac.za/yearbooks/2026/VET-faculty/UG-modules/view/CVN%20212
CVN213,"Clinical veterinary nursing 213",Veterinary Sciences,VET,https://www.up.ac.za/yearbooks/2026/VET-faculty/UG-modules/view/CVN%20213
CVN214,"Clinical veterinary nursing 214",Veterinary Sciences,VET,https://www.up.ac.za/yearbooks/2026/VET-faculty/UG-modules/view/CVN%20214
CVN221,"Clinical veterinary nursing 221",Veterinary Sciences,VET,https://www.up.ac.za/yearbooks/2026/VET-faculty/UG-modules/view/CVN%20221
CVN222,"Clinical veterinary nursing 222",Veterinary Sciences,VET,https://www.up.ac.za/yearbooks/2026/VET-faculty/UG-modules/view/CVN%20222
CVN223,"Clinical veterinary nursing 223",Veterinary Sciences,VET,https://www.up.ac.za/yearbooks/2026/VET-faculty/UG-modules/view/CVN%20223
DIM400,"Diagnostic imaging 400",Veterinary Sciences,VET,https://www.up.ac.za/yearbooks/2026/VET-faculty/UG-modules/view/DIM%20400
DPT401,"Diagnostic pathology 401",Veterinary Sciences,VET,https://www.up.ac.za/yearbooks/2026/VET-faculty/UG-modules/view/DPT%20401
DPT511,"Diagnostic pathology 511",Veterinary Sciences,VET,https://www.up.ac.za/yearbooks/2026/VET-faculty/UG-modules/view/DPT%20511
EQM400,"Equine medicine and surgery 400",Veterinary Sciences,VET,https://www.up.ac.za/yearbooks/2026/VET-faculty/UG-modules/view/EQM%20400
VME310,"Ethnoveterinary medicine 310",Veterinary Sciences,VET,https://www.up.ac.za/yearbooks/2026/VET-faculty/UG-modules/view/VME%20310
SVF110,"Foundational veterinary sciences 110",Veterinary Sciences,VET,https://www.up.ac.za/yearbooks/2026/VET-faculty/UG-modules/view/SVF%20110
SVF120,"Foundational veterinary sciences 120",Veterinary Sciences,VET,https://www.up.ac.za/yearbooks/2026/VET-faculty/UG-modules/view/SVF%20120
GOP300,"General and organ pathology 300",Veterinary Sciences,VET,https://www.up.ac.za/yearbooks/2026/VET-faculty/UG-modules/view/GOP%20300
GNS310,"General surgery 310",Veterinary Sciences,VET,https://www.up.ac.za/yearbooks/2026/VET-faculty/UG-modules/view/GNS%20310
VPH300,"General veterinary pharmacology 300",Veterinary Sciences,VET,https://www.up.ac.za/yearbooks/2026/VET-faculty/UG-modules/view/VPH%20300
IVD300,"Introductory veterinary diagnostics 300",Veterinary Sciences,VET,https://www.up.ac.za/yearbooks/2026/VET-faculty/UG-modules/view/IVD%20300
LPN100,"Nursing professional life 100",Veterinary Sciences,VET,https://www.up.ac.za/yearbooks/2026/VET-faculty/UG-modules/view/LPN%20100
LPN210,"Nursing professional life 210",Veterinary Sciences,VET,https://www.up.ac.za/yearbooks/2026/VET-faculty/UG-modules/view/LPN%20210
LPN300,"Nursing professional life 300",Veterinary Sciences,VET,https://www.up.ac.za/yearbooks/2026/VET-faculty/UG-modules/view/LPN%20300
VOH510,"One health 510",Veterinary Sciences,VET,https://www.up.ac.za/yearbooks/2026/VET-faculty/UG-modules/view/VOH%20510
WDE213,"Pasture science 213",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/WDE%20213
PHP510,"Porcine health and production 510",Veterinary Sciences,VET,https://www.up.ac.za/yearbooks/2026/VET-faculty/UG-modules/view/PHP%20510
PLY510,"Poultry health and production 510",Veterinary Sciences,VET,https://www.up.ac.za/yearbooks/2026/VET-faculty/UG-modules/view/PLY%20510
PAH110,"Primary animal health care 110",Veterinary Sciences,VET,https://www.up.ac.za/yearbooks/2026/VET-faculty/UG-modules/view/PAH%20110
VKU224,"Principles of animal nutrition 224",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/VKU%20224
RUM510,"Ruminant medicine and surgery 510",Veterinary Sciences,VET,https://www.up.ac.za/yearbooks/2026/VET-faculty/UG-modules/view/RUM%20510
RUM511,"Ruminant production medicine and herd health 511",Veterinary Sciences,VET,https://www.up.ac.za/yearbooks/2026/VET-faculty/UG-modules/view/RUM%20511
SAS410,"Small animal medicine and surgery 410",Veterinary Sciences,VET,https://www.up.ac.za/yearbooks/2026/VET-faculty/UG-modules/view/SAS%20410
SAS420,"Small animal medicine and surgery 420",Veterinary Sciences,VET,https://www.up.ac.za/yearbooks/2026/VET-faculty/UG-modules/view/SAS%20420
VCA201,"Veterinary comparative anatomy 201",Veterinary Sciences,VET,https://www.up.ac.za/yearbooks/2026/VET-faculty/UG-modules/view/VCA%20201
VCP300,"Veterinary core practice 300",Veterinary Sciences,VET,https://www.up.ac.za/yearbooks/2026/VET-faculty/UG-modules/view/VCP%20300
VCP520,"Veterinary core practice 520",Veterinary Sciences,VET,https://www.up.ac.za/yearbooks/2026/VET-faculty/UG-modules/view/VCP%20520
VCP610,"Veterinary core practice 610",Veterinary Sciences,VET,https://www.up.ac.za/yearbooks/2026/VET-faculty/UG-modules/view/VCP%20610
VCP620,"Veterinary core practice 620",Veterinary Sciences,VET,https://www.up.ac.za/yearbooks/2026/VET-faculty/UG-modules/view/VCP%20620
VEP520,"Veterinary elective practice 520",Veterinary Sciences,VET,https://www.up.ac.za/yearbooks/2026/VET-faculty/UG-modules/view/VEP%20520
VEP610,"Veterinary elective practice 610",Veterinary Sciences,VET,https://www.up.ac.za/yearbooks/2026/VET-faculty/UG-modules/view/VEP%20610
VEP620,"Veterinary elective practice 620",Veterinary Sciences,VET,https://www.up.ac.za/yearbooks/2026/VET-faculty/UG-modules/view/VEP%20620
EPL420,"Veterinary epidemiology 420",Veterinary Sciences,VET,https://www.up.ac.za/yearbooks/2026/VET-faculty/UG-modules/view/EPL%20420
VET202,"Veterinary ethology 202",Veterinary Sciences,VET,https://www.up.ac.za/yearbooks/2026/VET-faculty/UG-modules/view/VET%20202
VIM220,"Veterinary immunology 220",Veterinary Sciences,VET,https://www.up.ac.za/yearbooks/2026/VET-faculty/UG-modules/view/VIM%20220
VIP300,"Veterinary infectious diseases 300",Veterinary Sciences,VET,https://www.up.ac.za/yearbooks/2026/VET-faculty/UG-modules/view/VIP%20300
VEM210,"Veterinary microbiology 210",Veterinary Sciences,VET,https://www.up.ac.za/yearbooks/2026/VET-faculty/UG-modules/view/VEM%20210
PVN110,"Veterinary nursing practice 110",Veterinary Sciences,VET,https://www.up.ac.za/yearbooks/2026/VET-faculty/UG-modules/view/PVN%20110
PVN120,"Veterinary nursing practice 120",Veterinary Sciences,VET,https://www.up.ac.za/yearbooks/2026/VET-faculty/UG-modules/view/PVN%20120
PVN200,"Veterinary nursing practice 200",Veterinary Sciences,VET,https://www.up.ac.za/yearbooks/2026/VET-faculty/UG-modules/view/PVN%20200
PVN300,"Veterinary nursing practice 300",Veterinary Sciences,VET,https://www.up.ac.za/yearbooks/2026/VET-faculty/UG-modules/view/PVN%20300
VTP300,"Veterinary parasitology 300",Veterinary Sciences,VET,https://www.up.ac.za/yearbooks/2026/VET-faculty/UG-modules/view/VTP%20300
VPH200,"Veterinary physiology and histology 200",Veterinary Sciences,VET,https://www.up.ac.za/yearbooks/2026/VET-faculty/UG-modules/view/VPH%20200
VPL101,"Veterinary professional life 101",Veterinary Sciences,VET,https://www.up.ac.za/yearbooks/2026/VET-faculty/UG-modules/view/VPL%20101
